confidence,book,chapter,verse,strongs,lemma,gloss_meaning,db_count,source_count,db_ancient_texts,db_english_glosses,source_words,db_token_ids
MEDIUM,Jhn,11,31,G3708,ὁράω,to see,1,0,ιδοντες,when they saw,,289997
MEDIUM,Jhn,11,31,G3004,λέγω,to say,1,0,λεγοντες,saying,,290007
MEDIUM,Jhn,11,32,G3708,ὁράω,to see,1,0,ιδουσα,saw,,290026
MEDIUM,Jhn,11,32,G0846,αὐτός,he,3,2,αυτον | αυτου | αυτω,him | his | unto him,αὐτὸν | αὐτῷ·,290027 | 290030 | 290034
MEDIUM,Jhn,11,32,G1519,εἰς,to,1,0,εις,.,,290029
MEDIUM,Jhn,11,32,G1473,ἐγώ,I,1,0,μου,my,,290039
MEDIUM,Jhn,11,33,G3708,ὁράω,to see,1,0,ειδεν,saw,,290050
MEDIUM,Jhn,11,34,G3004,λέγω,to say,2,1,ειπεν | λεγουσιν,said | They said,λέγουσιν,290067 | 290071
MEDIUM,Jhn,11,34,G3708,ὁράω,to see,1,0,ιδε,see,,290076
MEDIUM,Jhn,11,36,G3708,ὁράω,to see,1,0,ιδε,Behold,,290083
MEDIUM,Jhn,11,37,G3004,λέγω,to say,1,0,ειπον,said,,290092
MEDIUM,Jhn,11,39,G2348,θνήσκω,to die,1,0,τεθνηκοτος,of him that was dead,,290136
MEDIUM,Jhn,11,40,G3004,λέγω,to say,2,1,λεγει | ειπον,saith | Said I,λέγει,290148 | 290150
MEDIUM,Jhn,11,41,G3004,λέγω,to say,1,0,ειπεν,said,,290176
MEDIUM,Jhn,11,41,G1473,ἐγώ,I,1,0,μου,me,,290182
MEDIUM,Jhn,11,42,G1473,ἐγώ,I,3,1,εγω | μου | με,I | me | me,ἐγὼ,290186 | 290190 | 290203
MEDIUM,Jhn,11,42,G3004,λέγω,to say,1,0,ειπον,I said,,290197
MEDIUM,Jhn,11,46,G3004,λέγω,to say,1,0,ειπον,told,,290271
MEDIUM,Jhn,11,47,G4160,ποιέω,to do,2,1,ποιουμεν | ποιει,do we | doeth,"ποιοῦμεν,",290288 | 290293
MEDIUM,Jhn,11,48,G1473,ἐγώ,I,1,0,ημων,our,,290310
MEDIUM,Jhn,11,49,G3004,λέγω,to say,1,0,ειπεν,said,,290327
MEDIUM,Jhn,11,49,G1492,εἴδω,to see; to know,1,0,οιδατε,know,,290330
MEDIUM,Jhn,11,50,G1260,διαλογίζομαι,to consider,1,0,διαλογιζεσθε,consider,,290335
MEDIUM,Jhn,11,50,G1473,ἐγώ,I,1,0,ημιν,for us,,290338
MEDIUM,Jhn,11,51,G3004,λέγω,to say,1,0,ειπεν,spake he,,290355
MEDIUM,Jhn,11,52,G3440,μόνον,only,1,0,μονον,only,,290379
MEDIUM,Jhn,11,53,G4823,συμβουλεύω,to consult; to advise,1,0,συνεβουλευσαντο,they took counsel together,,290398
MEDIUM,Jhn,11,54,G3767,οὖν,therefore; then,1,0,ουν,therefore,,290404
MEDIUM,Jhn,11,54,G2089,ἔτι,still,1,0,ετι,more,,290407
MEDIUM,Jhn,11,54,G2546,κἀκεῖ,and + there,1,0,κακει,and there,,290423
MEDIUM,Jhn,11,54,G1304,διατρίβω,to spend time,1,0,διετριβεν,continued,,290424
MEDIUM,Jhn,11,57,G1785,ἐντολή,commandment,1,0,εντολην,a commandment,,290483
MEDIUM,Jhn,12,2,G4873,συνανάκειμαι,to recline at table with,1,0,συνανακειμενων,of them that sat at the table,,290526
MEDIUM,Jhn,12,4,G3767,οὖν,therefore; then,1,0,ουν,Then,,290564
MEDIUM,Jhn,12,4,G1520,εἷς,one,1,0,εις,one,,290566
MEDIUM,Jhn,12,4,G1537,ἐκ,from,1,0,εκ,of,,290567
MEDIUM,Jhn,12,4,G0846,αὐτός,he,2,1,αυτου | αυτον,his | him,αὐτὸν,290568 | 290576
MEDIUM,Jhn,12,4,G3588,ὁ,the,2,1,ὁ | ο,. | .,ὁ,290569 | 290577
MEDIUM,Jhn,12,4,G3101,μαθητής,disciple,1,0,μαθητων,disciples,,290570
MEDIUM,Jhn,12,6,G3004,λέγω,to say,1,0,ειπεν,he said,,290592
MEDIUM,Jhn,12,6,G2192,ἔχω,to have,1,0,ειχεν,had,,290605
MEDIUM,Jhn,12,7,G3004,λέγω,to say,1,0,ειπεν,said,,290613
MEDIUM,Jhn,12,7,G1473,ἐγώ,I,1,0,μου,my,,290624
MEDIUM,Jhn,12,7,G5083,τηρέω,to keep,1,0,τετηρηκεν,hath she kept,,290627
MEDIUM,Jhn,12,9,G3440,μόνον,only,1,0,μονον,only,,290657
MEDIUM,Jhn,12,9,G3708,ὁράω,to see,1,0,ιδωσιν,they might see,,290660
MEDIUM,Jhn,12,13,G2896,κράζω,to cry out,1,0,εκραζον,cried,,290718
MEDIUM,Jhn,12,15,G3708,ὁράω,to see,1,0,ιδου,behold,,290745
MEDIUM,Jhn,12,18,G0191,ἀκούω,to hear,1,0,ηκουσεν,they heard that,,290809
MEDIUM,Jhn,12,19,G3004,λέγω,to say,1,0,ειπον,said,,290818
MEDIUM,Jhn,12,19,G3708,ὁράω,to see,1,0,ιδε,behold,,290826
MEDIUM,Jhn,12,20,G1672,Ἕλλην,Greek,1,0,ελληνες,Greeks,,290835
MEDIUM,Jhn,12,21,G3708,ὁράω,to see,1,0,ιδειν,see,,290858
MEDIUM,Jhn,12,23,G0611,ἀποκρίνομαι,to answer,1,0,απεκρινατο,answered,,290878
MEDIUM,Jhn,12,25,G0622,ἀπόλλυμι,to destroy; to perish,1,0,απολεσει,shall lose,,290919
MEDIUM,Jhn,12,26,G1699,ἐμός,my,1,0,εμος,my,,290950
MEDIUM,Jhn,12,27,G1473,ἐγώ,I,2,0,μου | με,my | me,,290967 | 290976
MEDIUM,Jhn,12,27,G3004,λέγω,to say,1,0,ειπω,shall I say,,290973
MEDIUM,Jhn,12,30,G3004,λέγω,to say,1,0,ειπεν,said,,291026
MEDIUM,Jhn,12,30,G3778,οὗτος,this,1,0,αυτη,This,,291027
MEDIUM,Jhn,12,32,G2504,κἀγώ,and + I,1,0,καγω,And I,,291057
MEDIUM,Jhn,12,32,G1683,ἐμαυτοῦ,myself,1,0,εμαυτον,me,,291066
MEDIUM,Jhn,12,34,G1473,ἐγώ,I,1,0,ημεις,We,,291079
MEDIUM,Jhn,12,34,G3004,λέγω,to say,1,0,λεγεις,sayest,,291093
MEDIUM,Jhn,12,35,G3004,λέγω,to say,1,0,ειπεν,said,,291112
MEDIUM,Jhn,12,35,G3326,μετά,with,1,0,μεθ,with,,291120
MEDIUM,Jhn,12,35,G4771,σύ,you (singular),2,1,υμων | υμας,you | you,ὑμᾶς,291121 | 291130
MEDIUM,Jhn,12,35,G2193,ἕως,until,1,0,εως,while,,291123
MEDIUM,Jhn,12,35,G1492,εἴδω,to see; to know,1,0,οιδεν,knoweth,,291136
MEDIUM,Jhn,12,36,G2193,ἕως,until,1,0,εως,While,,291142
MEDIUM,Jhn,12,38,G3004,λέγω,to say,1,0,ειπεν,he spake,,291183
MEDIUM,Jhn,12,38,G1473,ἐγώ,I,1,0,ημων,our,,291187
MEDIUM,Jhn,12,39,G3004,λέγω,to say,1,0,ειπεν,said,,291204
MEDIUM,Jhn,12,40,G4456,πωρόω,to harden,1,0,πεπωρωκεν,hardened,,291211
MEDIUM,Jhn,12,40,G1994,ἐπιστρέφω,to turn,1,0,επιστραφωσιν,be converted,,291230
MEDIUM,Jhn,12,40,G2390,ἰάομαι,to heal,1,0,ιασωμαι,I should heal,,291232
MEDIUM,Jhn,12,41,G3004,λέγω,to say,1,0,ειπεν,said,,291235
MEDIUM,Jhn,12,41,G3753,ὅτε,when,1,0,οτε,when,,291237
MEDIUM,Jhn,12,41,G3708,ὁράω,to see,1,0,ειδεν,he saw,,291238
MEDIUM,Jhn,12,44,G3004,λέγω,to say,1,0,ειπεν,said,,291282
MEDIUM,Jhn,12,45,G1473,ἐγώ,I,2,1,εμε | με,me | me,ἐμὲ,291299 | 291302
MEDIUM,Jhn,12,47,G1473,ἐγώ,I,2,1,μου | εγω,my | I,ἐγὼ,291327 | 291333
MEDIUM,Jhn,12,47,G4100,πιστεύω,to believe,1,0,πιστευση,believe,,291331
MEDIUM,Jhn,12,48,G1473,ἐγώ,I,2,1,εμε | μου,me | my,ἐμὲ,291350 | 291354
MEDIUM,Jhn,12,49,G1473,ἐγώ,I,3,2,εγω | με | μοι,I | me | me,ἐγὼ | ἐμαυτοῦ,291374 | 291383 | 291386
MEDIUM,Jhn,12,49,G1683,ἐμαυτοῦ,myself,1,0,εμαυτου,myself,,291379
MEDIUM,Jhn,12,49,G1325,δίδωμι,to give,1,0,εδωκεν,gave,,291385
MEDIUM,Jhn,12,49,G3004,λέγω,to say,1,0,ειπω,I should say,,291389
MEDIUM,Jhn,12,50,G1492,εἴδω,to see; to know,1,0,οιδα,I know,,291395
MEDIUM,Jhn,12,50,G1473,ἐγώ,I,2,0,εγω | μοι,I | unto me,,291404 | 291411
MEDIUM,Jhn,13,1,G1492,εἴδω,to see; to know,1,0,ειδως,knew,,291423
MEDIUM,Jhn,13,1,G2064,ἔρχομαι,to come,1,0,εληλυθεν,was come,,291428
MEDIUM,Jhn,13,2,G1096,γίνομαι,to be,1,0,γενομενου,being ended,,291451
MEDIUM,Jhn,13,2,G2455,Ἰούδας,Judas,1,0,ιουδα,of Judas,,291459
MEDIUM,Jhn,13,2,G2443,ἵνα,in order that,1,0,ινα,to,,291462
MEDIUM,Jhn,13,2,G3860,παραδίδωμι,to hand over,1,0,παραδω,betray,,291463
MEDIUM,Jhn,13,2,G0846,αὐτός,he,1,0,αυτον,him,,291464
MEDIUM,Jhn,13,3,G1492,εἴδω,to see; to know,1,0,ειδως,knowing,,291467
MEDIUM,Jhn,13,3,G1325,δίδωμι,to give,1,0,δεδωκεν,had given,,291471
MEDIUM,Jhn,13,5,G0756,ἄρχομαι,to begin,1,0,ηρξατο,began,,291507
MEDIUM,Jhn,13,6,G1473,ἐγώ,I,1,0,μου,my,,291533
MEDIUM,Jhn,13,7,G3004,λέγω,to say,1,0,ειπεν,said,,291539
MEDIUM,Jhn,13,7,G1492,εἴδω,to see; to know,1,0,οιδας,knowest,,291545
MEDIUM,Jhn,13,8,G1473,ἐγώ,I,2,1,μου | εμου,my | me,ἐμοῦ.,291562 | 291577
MEDIUM,Jhn,13,9,G1473,ἐγώ,I,1,0,μου,my,,291584
MEDIUM,Jhn,13,9,G3440,μόνον,only,1,0,μονον,only,,291587
MEDIUM,Jhn,13,10,G2192,ἔχω,to have,1,0,εχει,.,,291603
MEDIUM,Jhn,13,10,G2228,ἤ,or,1,0,η,save,,291604
MEDIUM,Jhn,13,11,G3004,λέγω,to say,1,0,ειπεν,said he,,291626
MEDIUM,Jhn,13,12,G0377,ἀναπίπτω,to recline at table,1,0,αναπεσων,and was set down,,291642
MEDIUM,Jhn,13,12,G3004,λέγω,to say,1,0,ειπεν,he said,,291644
MEDIUM,Jhn,13,13,G1473,ἐγώ,I,1,0,με,me,,291652
MEDIUM,Jhn,13,17,G1492,εἴδω,to see; to know,1,0,οιδατε,ye know,,291712
MEDIUM,Jhn,13,18,G1473,ἐγώ,I,3,2,εγω | εμου | εμε,I | me | me,ἐγὼ | ἐμὲ,291724 | 291738 | 291744
MEDIUM,Jhn,13,18,G1492,εἴδω,to see; to know,1,0,οιδα,know,,291725
MEDIUM,Jhn,13,18,G3739,ὅς,who; what,1,0,ους,whom,,291726
MEDIUM,Jhn,13,19,G1096,γίνομαι,to be,2,1,γενεσθαι | γενηται,it come | it is come to pass,"γενέσθαι,",291751 | 291754
MEDIUM,Jhn,13,19,G3752,ὅταν,whenever,1,0,οταν,when,,291753
MEDIUM,Jhn,13,20,G1437,ἐάν,if,1,0,εαν,whomsoever,,291766
MEDIUM,Jhn,13,21,G1473,ἐγώ,I,1,0,με,me,,291799
MEDIUM,Jhn,13,25,G1161,δέ,but; and,1,0,δε,then,,291839
MEDIUM,Jhn,13,25,G1968,ἐπιπίπτω,to fall on,1,0,επιπεσων,lying,,291840
MEDIUM,Jhn,13,26,G1929,ἐπιδίδωμι,to give,1,0,επιδωσω,shall give,,291858
MEDIUM,Jhn,13,26,G0911,βάπτω,to dip,1,0,βαψας,when I have dipped,,291861
MEDIUM,Jhn,13,26,G1686,ἐμβάπτω,to dip,1,0,εμβαψας,when he had dipped,,291863
MEDIUM,Jhn,13,26,G2469,Ἰσκαριώτης,Iscariot,1,0,ισκαριωτη,Iscariot,,291868
MEDIUM,Jhn,13,28,G3004,λέγω,to say,1,0,ειπεν,he spake,,291896
MEDIUM,Jhn,13,31,G3767,οὖν,therefore; then,1,0,ουν,Therefore,,291937
MEDIUM,Jhn,13,32,G1438,ἑαυτοῦ,oneself,1,0,εαυτω,himself,,291969
MEDIUM,Jhn,13,33,G1473,ἐγώ,I,2,0,με | εγω,me | I,,291983 | 291990
MEDIUM,Jhn,13,33,G3004,λέγω,to say,2,1,ειπον | λεγω,I said | I say,λέγω,291986 | 291998
MEDIUM,Jhn,13,35,G1699,ἐμός,my,1,0,εμοι,my,,292022
MEDIUM,Jhn,13,36,G0190,ἀκολουθέω,to follow,2,1,ακολουθησαι | ακολουθησεις,follow | thou shalt follow,ἀκολουθῆσαι·,292044 | 292048
MEDIUM,Jhn,13,36,G1161,δέ,but; and,1,0,δε,but,,292047
MEDIUM,Jhn,13,36,G5305,ὕστερον,afterwards,1,0,υστερον,afterwards,,292050
MEDIUM,Jhn,13,37,G1473,ἐγώ,I,1,0,μου,my,,292064
MEDIUM,Jhn,13,38,G0611,ἀποκρίνομαι,to answer,1,0,απεκριθη,answered,,292071
MEDIUM,Jhn,13,38,G1473,ἐγώ,I,2,1,εμου | με,my sake | me,ἐμοῦ,292078 | 292091
MEDIUM,Jhn,13,38,G0533,ἀπαρνέομαι,to deny,1,0,απαρνηση,thou hast denied,,292090
MEDIUM,Jhn,14,2,G1473,ἐγώ,I,1,0,μου,my,,292108
MEDIUM,Jhn,14,2,G3004,λέγω,to say,1,0,ειπον,I would have told,,292119
MEDIUM,Jhn,14,3,G5117,τόπος,place,1,0,τοπον,a place,,292131
MEDIUM,Jhn,14,3,G1683,ἐμαυτοῦ,myself,1,0,εμαυτον,myself,,292139
MEDIUM,Jhn,14,5,G1492,εἴδω,to see; to know,2,0,οιδαμεν | ειδεναι,we know | know,,292160 | 292167
MEDIUM,Jhn,14,7,G1473,ἐγώ,I,2,0,με | μου,me | my,,292195 | 292198
MEDIUM,Jhn,14,7,G0302,ἄν,untranslatable particle,1,0,αν,.,,292197
MEDIUM,Jhn,14,9,G5118,τοσοῦτος,so great,1,0,τοσουτον,so long,,292226
MEDIUM,Jhn,14,9,G5550,χρόνος,time,1,0,χρονον,time,,292227
MEDIUM,Jhn,14,9,G1473,ἐγώ,I,3,1,με | εμε | ημιν,me | me | us,ἐμὲ,292234 | 292238 | 292247
MEDIUM,Jhn,14,10,G1683,ἐμαυτοῦ,myself,1,0,εμαυτου,myself,,292273
MEDIUM,Jhn,14,12,G2548,κἀκεῖνος,and + that one,1,0,κακεινος,also,,292320
MEDIUM,Jhn,14,13,G1473,ἐγώ,I,1,0,μου,my,,292338
MEDIUM,Jhn,14,14,G1473,ἐγώ,I,2,1,μου | εγω,my | I,ἐγὼ,292354 | 292357
MEDIUM,Jhn,14,15,G5083,τηρέω,to keep,1,0,τηρησατε,keep,,292363
MEDIUM,Jhn,14,15,G1699,ἐμός,my,1,0,εμας,my,,292364
MEDIUM,Jhn,14,16,G3306,μένω,to stay; to reside,1,0,μενη,he may abide,,292378
MEDIUM,Jhn,14,19,G2198,ζάω,to live,2,1,ζω | ζησεσθε,live | shall live,"ζῶ,",292436 | 292438
MEDIUM,Jhn,14,20,G2504,κἀγώ,and + I,1,0,καγω,and I,,292456
MEDIUM,Jhn,14,21,G1683,ἐμαυτοῦ,myself,1,0,εμαυτον,myself,,292487
MEDIUM,Jhn,14,22,G4572,σεαυτοῦ,yourself,1,0,σεαυτον,thyself,,292501
MEDIUM,Jhn,14,22,G1473,ἐγώ,I,1,0,ημιν,unto us,,292502
MEDIUM,Jhn,14,23,G3004,λέγω,to say,1,0,ειπεν,said,,292511
MEDIUM,Jhn,14,23,G4160,ποιέω,to do,1,0,ποιησομεν,make,,292532
MEDIUM,Jhn,14,24,G1699,ἐμός,my,1,0,εμος,mine,,292553
MEDIUM,Jhn,14,26,G1473,ἐγώ,I,1,0,μου,my,,292577
MEDIUM,Jhn,14,26,G3004,λέγω,to say,1,0,ειπον,I have said,,292590
MEDIUM,Jhn,14,27,G1699,ἐμός,my,1,0,εμην,my,,292596
MEDIUM,Jhn,14,30,G2089,ἔτι,still,1,0,ετι,Hereafter,,292655
MEDIUM,Jhn,14,31,G1473,ἐγώ,I,1,0,μοι,me,,292688
MEDIUM,Jhn,15,1,G1473,ἐγώ,I,2,1,εγω | μου,I | my,Ἐγώ,292696 | 292702
MEDIUM,Jhn,15,4,G3306,μένω,to stay; to reside,3,1,μεινατε | μεινη | μεινητε,Abide | it abide | ye abide,μείνατε,292738 | 292755 | 292764
MEDIUM,Jhn,15,4,G2504,κἀγώ,and + I,1,0,καγω,and I,,292741
MEDIUM,Jhn,15,5,G2504,κἀγώ,and + I,1,0,καγω,and I,,292778
MEDIUM,Jhn,15,6,G3306,μένω,to stay; to reside,1,0,μεινη,abide,,292794
MEDIUM,Jhn,15,7,G1473,ἐγώ,I,2,1,εμοι | μου,me | my,ἐμοὶ,292817 | 292819
MEDIUM,Jhn,15,7,G0154,αἰτέω,to ask,1,0,αιτησεσθε,ye shall ask,,292825
MEDIUM,Jhn,15,8,G1096,γίνομαι,to be,1,0,γενησεσθε,shall ye be,,292843
MEDIUM,Jhn,15,8,G1699,ἐμός,my,1,0,εμοι,my,,292844
MEDIUM,Jhn,15,9,G2504,κἀγώ,and + I,1,0,καγω,so have I,,292852
MEDIUM,Jhn,15,9,G4771,σύ,you (singular),1,0,υμας,you,,292854
MEDIUM,Jhn,15,9,G1699,ἐμός,my,1,0,εμη,my,,292857
MEDIUM,Jhn,15,11,G1699,ἐμός,my,1,0,εμη,my,,292889
MEDIUM,Jhn,15,11,G3306,μένω,to stay; to reside,1,0,μεινη,might remain,,292892
MEDIUM,Jhn,15,12,G1699,ἐμός,my,1,0,εμη,my,,292903
MEDIUM,Jhn,15,14,G1473,ἐγώ,I,2,1,μου | εγω,my | I,ἐγὼ,292929 | 292934
MEDIUM,Jhn,15,15,G3004,λέγω,to say,1,0,λεγω,Henceforth I call,,292937
MEDIUM,Jhn,15,15,G3765,οὐκέτι,no longer,1,0,ουκετι,not,,292939
MEDIUM,Jhn,15,15,G1492,εἴδω,to see; to know,1,0,οιδεν,knoweth,,292944
MEDIUM,Jhn,15,15,G1473,ἐγώ,I,1,0,μου,my,,292960
MEDIUM,Jhn,15,16,G1473,ἐγώ,I,3,1,με | εγω | μου,me | I | my,ἐγὼ,292968 | 292970 | 292995
MEDIUM,Jhn,15,18,G4412,πρῶτον,first,1,0,πρωτον,before,,293015
MEDIUM,Jhn,15,20,G1473,ἐγώ,I,3,2,εγω | εμε | μου,I | me | my,ἐγὼ | ἐμὲ,293053 | 293065 | 293072
MEDIUM,Jhn,15,20,G3004,λέγω,to say,1,0,ειπον,said,,293054
MEDIUM,Jhn,15,20,G5212,ὑμέτερος,your,1,0,υμετερον,yours,,293076
MEDIUM,Jhn,15,21,G4771,σύ,you (singular),1,0,υμιν,unto you,,293082
MEDIUM,Jhn,15,21,G1473,ἐγώ,I,2,0,μου | με,my | me,,293084 | 293092
MEDIUM,Jhn,15,21,G1492,εἴδω,to see; to know,1,0,οιδασιν,they know,,293088
MEDIUM,Jhn,15,23,G1473,ἐγώ,I,2,1,εμε | μου,me | my,ἐμὲ,293115 | 293117
MEDIUM,Jhn,15,24,G1473,ἐγώ,I,2,1,εμε | μου,me | my,ἐμὲ,293145 | 293147
MEDIUM,Jhn,15,25,G1473,ἐγώ,I,1,0,με,me,,293163
MEDIUM,Jhn,16,10,G1473,ἐγώ,I,2,0,μου | με,my | me,,293345 | 293350
MEDIUM,Jhn,16,10,G2089,ἔτι,still,1,0,ετι,more,,293352
MEDIUM,Jhn,16,12,G4771,σύ,you (singular),1,0,υμιν,unto you,,293368
MEDIUM,Jhn,16,13,G0225,ἀλήθεια,truth,2,1,αληθειας | αληθειαν,truth | truth,"ἀληθείας,",293381 | 293388
MEDIUM,Jhn,16,13,G1519,εἰς,to,1,0,εις,.,,293385
MEDIUM,Jhn,16,13,G3956,πᾶς,all,1,0,πασαν,all,,293386
MEDIUM,Jhn,16,13,G0191,ἀκούω,to hear,1,0,ακουση,he shall hear,,293398
MEDIUM,Jhn,16,14,G1699,ἐμός,my,1,0,εμου,mine,,293412
MEDIUM,Jhn,16,15,G1699,ἐμός,my,2,0,εμα | εμου,mine | mine,,293423 | 293430
MEDIUM,Jhn,16,15,G3004,λέγω,to say,1,0,ειπον,said I,,293426
MEDIUM,Jhn,16,15,G2983,λαμβάνω,to take; to receive,1,0,ληψεται,he shall take,,293428
MEDIUM,Jhn,16,16,G3756,οὐ,not,1,0,ου,not,,293437
MEDIUM,Jhn,16,16,G3708,ὁράω,to see,1,0,οψεσθε,ye shall see,,293444
MEDIUM,Jhn,16,17,G3004,λέγω,to say,2,1,ειπον | λεγει,said | he saith,λέγει,293453 | 293464
MEDIUM,Jhn,16,17,G3708,ὁράω,to see,1,0,οψεσθε,ye shall see,,293476
MEDIUM,Jhn,16,18,G3778,οὗτος,this,1,0,τουτο,this,,293490
MEDIUM,Jhn,16,19,G3004,λέγω,to say,2,0,ειπεν | ειπον,said | I said,,293508 | 293516
MEDIUM,Jhn,16,19,G3708,ὁράω,to see,1,0,οψεσθε,ye shall see,,293527
MEDIUM,Jhn,16,21,G2089,ἔτι,still,1,0,ετι,more,,293570
MEDIUM,Jhn,16,22,G3568,νῦν,now,1,0,νυν,now,,293584
MEDIUM,Jhn,16,22,G3303,μέν,on the one hand; to be sure,1,0,μεν,.,,293586
MEDIUM,Jhn,16,23,G1473,ἐγώ,I,2,1,εμε | μου,me | my,ἐμὲ,293613 | 293626
MEDIUM,Jhn,16,23,G3745,ὅσος,whatever,1,0,οσα,Whatsoever,,293621
MEDIUM,Jhn,16,24,G1473,ἐγώ,I,1,0,μου,my,,293637
MEDIUM,Jhn,16,25,G2089,ἔτι,still,1,0,ετι,more,,293660
MEDIUM,Jhn,16,25,G0312,ἀναγγέλλω,to announce,1,0,αναγγελω,I shall shew,,293666
MEDIUM,Jhn,16,26,G1473,ἐγώ,I,2,1,μου | εγω,my | I,ἐγὼ,293678 | 293686
MEDIUM,Jhn,16,29,G3708,ὁράω,to see,1,0,ιδε,Lo,,293733
MEDIUM,Jhn,16,30,G1492,εἴδω,to see; to know,2,0,οιδαμεν | οιδας,are we sure | thou knowest,,293742 | 293744
MEDIUM,Jhn,16,32,G3708,ὁράω,to see,1,0,ιδου,Behold,,293769
MEDIUM,Jhn,17,1,G1869,ἐπαίρω,to lift up,1,0,επηρεν,lifted up,,293819
MEDIUM,Jhn,17,1,G3004,λέγω,to say,1,0,ειπεν,said,,293827
MEDIUM,Jhn,17,4,G1473,ἐγώ,I,2,1,εγω | μοι,I | me,ἐγώ,293876 | 293887
MEDIUM,Jhn,17,4,G5048,τελειόω,to complete,1,0,ετελειωσα,I have finished,,293882
MEDIUM,Jhn,17,5,G1473,ἐγώ,I,1,0,με,me,,293896
MEDIUM,Jhn,17,5,G4572,σεαυτοῦ,yourself,1,0,σεαυτω,thine own self,,293898
MEDIUM,Jhn,17,5,G1510,εἰμί,to be,1,0,ειναι,was,,293908
MEDIUM,Jhn,17,6,G1473,ἐγώ,I,2,1,μοι | εμοι,me | me,κἀμοὶ,293917 | 293926
MEDIUM,Jhn,17,6,G4674,σός,your,1,0,σοι,thine,,293921
MEDIUM,Jhn,17,7,G1473,ἐγώ,I,1,0,μοι,me,,293938
MEDIUM,Jhn,17,7,G1510,εἰμί,to be,1,0,εστιν,are,,293939
MEDIUM,Jhn,17,8,G1325,δίδωμι,to give,2,1,δεδωκας | δεδωκα,I have given | thou gavest,δέδωκα,293943 | 293948
MEDIUM,Jhn,17,8,G1473,ἐγώ,I,2,0,μοι | με,me | me,,293949 | 293965
MEDIUM,Jhn,17,9,G1473,ἐγώ,I,2,1,εγω | μοι,I | me,Ἐγὼ,293966 | 293979
MEDIUM,Jhn,17,9,G4674,σός,your,1,0,σοι,thine,,293982
MEDIUM,Jhn,17,11,G2089,ἔτι,still,1,0,ετι,more,,294000
MEDIUM,Jhn,17,11,G3778,οὗτος,this,1,0,ουτοι,these,,294005
MEDIUM,Jhn,17,11,G1473,ἐγώ,I,3,1,εγω | μοι | ημεις,I | me | we,κἀγὼ,294011 | 294024 | 294030
MEDIUM,Jhn,17,11,G3739,ὅς,who; what,1,0,ους,those whom,,294022
MEDIUM,Jhn,17,12,G1473,ἐγώ,I,2,1,εγω | μοι,I | me,ἐγὼ,294038 | 294047
MEDIUM,Jhn,17,12,G3739,ὅς,who; what,1,0,ους,those that,,294045
MEDIUM,Jhn,17,13,G1699,ἐμός,my,1,0,εμην,my,,294078
MEDIUM,Jhn,17,13,G0846,αὐτός,he,1,0,αυτοις,themselves,,294083
MEDIUM,Jhn,17,16,G1510,εἰμί,to be,2,1,εισιν | ειμι,They are | am,εἰσὶν,294123 | 294130
MEDIUM,Jhn,17,17,G4674,σός,your,1,0,σος,thy,,294142
MEDIUM,Jhn,17,18,G2504,κἀγώ,and + I,1,0,καγω,even so have I also,,294153
MEDIUM,Jhn,17,19,G1683,ἐμαυτοῦ,myself,1,0,εμαυτον,myself,,294164
MEDIUM,Jhn,17,19,G1510,εἰμί,to be,1,0,ωσιν,might be,,294168
MEDIUM,Jhn,17,20,G3440,μόνον,only,1,0,μονον,alone,,294177
MEDIUM,Jhn,17,20,G4100,πιστεύω,to believe,1,0,πιστευσοντων,which shall believe,,294182
MEDIUM,Jhn,17,21,G1473,ἐγώ,I,3,2,εμοι | ημιν | με,me | us | me,ἐμοὶ | κἀγὼ,294197 | 294207 | 294215
MEDIUM,Jhn,17,21,G2504,κἀγώ,and + I,1,0,καγω,and I,,294198
MEDIUM,Jhn,17,21,G4100,πιστεύω,to believe,1,0,πιστευση,may believe,,294211
MEDIUM,Jhn,17,22,G2532,καί,and,1,0,και,And,,294216
MEDIUM,Jhn,17,22,G1473,ἐγώ,I,3,1,μοι | εγω | ημεις,me | I | we,κἀγὼ,294221 | 294222 | 294229
MEDIUM,Jhn,17,23,G1473,ἐγώ,I,4,3,εγω | εμοι | με | εμε,I | me | me | me,"ἐγὼ | ἐμοί, | ἐμὲ",294232 | 294238 | 294252 | 294258
MEDIUM,Jhn,17,24,G2548,κἀκεῖνος,and + that one,1,0,κακεινοι,they also,,294264
MEDIUM,Jhn,17,24,G3739,ὅς,who; what,2,1,ους | ην,whom | which,ἣν,294265 | 294278
MEDIUM,Jhn,17,24,G1325,δίδωμι,to give,2,1,δεδωκας | εδωκας,thou hast given | thou hast given,δέδωκάς,294266 | 294279
MEDIUM,Jhn,17,24,G1699,ἐμός,my,1,0,εμην,my,,294275
MEDIUM,Jhn,17,25,G1473,ἐγώ,I,2,1,εγω | με,I | me,ἐγὼ,294297 | 294306
MEDIUM,Jhn,17,26,G2504,κἀγώ,and + I,1,0,καγω,and I,,294324
MEDIUM,Jhn,18,1,G3004,λέγω,to say,1,0,ειπων,had spoken,,294330
MEDIUM,Jhn,18,4,G1492,εἴδω,to see; to know,1,0,ειδως,knowing,,294394
MEDIUM,Jhn,18,4,G1831,ἐξέρχομαι,to go out,1,0,εξελθων,went forth,,294400
MEDIUM,Jhn,18,4,G3004,λέγω,to say,1,0,ειπεν,and said,,294401
